sample_id,true_digit,is_anomaly,reconstruction_loss,leaf_assignment
2260,8,1,239.5242,9
2261,4,1,355.99564,9
2262,6,1,291.06537,6
2263,4,1,162.89732,7
2264,3,1,124.85451,2
2265,9,1,305.47626,9
2266,1,1,76.81116,3
2267,3,1,119.699615,3
2268,4,1,142.77203,3
2269,1,1,57.73172,3
2270,9,1,149.2036,7
2271,1,1,59.006386,3
2272,7,1,260.56528,8
2273,1,1,54.62993,1
2274,1,1,158.67522,3
2275,9,1,115.310265,1
2276,3,1,169.68549,2
2277,5,1,299.09915,9
2278,4,1,134.37842,7
2279,0,1,187.93471,4
2280,7,1,106.10626,3
2281,3,1,161.68752,4
2282,6,1,96.506996,6
2283,1,1,73.60235,3
2284,7,1,149.74901,0
2285,5,1,248.66469,7
2286,5,1,296.92615,9
2287,3,1,173.14726,2
2288,3,1,165.87338,2
2289,0,1,330.66605,4
2290,1,1,62.297638,3
2291,5,1,184.62466,2
2292,7,1,131.7792,3
2293,5,1,331.28485,6
2294,8,1,149.17316,3
2295,6,1,219.40947,6
2296,5,1,401.18692,6
2297,1,1,80.579216,3
2298,0,1,183.98862,5
2299,4,1,216.86522,9
2300,2,1,363.08392,3
2301,3,1,223.89702,2
2302,4,1,100.82811,3
2303,6,1,243.56284,4
2304,7,1,297.9058,3
2305,9,1,158.57942,7
2306,8,1,266.05533,3
2307,1,1,61.237087,1
2308,8,1,214.45119,7
2309,4,1,194.65517,1
2310,9,1,136.77995,1
2311,2,1,377.61005,4
2312,8,1,149.59006,8
2313,6,1,342.84567,9
2314,2,1,240.09662,0
2315,7,1,72.83565,3
2316,0,1,422.13037,5
2317,0,1,167.35426,5
2318,6,1,292.37646,6
2319,7,1,206.71333,3
2320,5,1,169.73102,9
2321,8,1,235.92612,6
2322,6,1,135.96552,6
2323,0,1,260.67245,9
2324,9,1,223.2702,7
2325,3,1,291.80548,4
2326,7,1,170.36613,1
2327,1,1,56.129585,3
2328,3,1,330.56427,9
2329,5,1,185.59299,4
2330,4,1,300.68076,9
2331,3,1,201.01152,4
2332,3,1,110.92832,2
2333,5,1,179.98347,4
2334,5,1,128.74419,9
2335,6,1,134.94518,6
2336,3,1,153.46036,2
2337,0,1,170.61166,5
2338,2,1,220.44951,4
2339,3,1,133.76834,4
2340,4,1,145.2801,9
2341,2,1,297.50565,0
2342,3,1,151.06386,2
2343,0,1,149.37636,5
2344,9,1,153.65872,3
2345,9,1,105.01866,3
2346,4,1,138.81245,3
2347,7,1,185.89621,3
2348,2,1,312.05136,4
2349,8,1,319.98975,9
2350,4,1,100.07068,3
2351,7,1,154.89694,3
2352,0,1,179.99352,4
2353,6,1,125.77943,6
2354,2,1,239.83553,4
2355,8,1,355.2126,3
2356,5,1,203.14252,4
2357,2,1,404.38937,4
2358,8,1,170.11746,8
2359,5,1,180.58456,9
2360,7,1,151.88571,3
2361,3,1,297.13354,5
2362,0,1,237.2553,5
2363,8,1,307.8321,4
2364,2,1,381.77103,4
2365,3,1,211.84976,3
2366,2,1,252.49106,8
2367,8,1,260.9611,8
2368,2,1,243.24667,8
2369,5,1,173.3096,9
2370,5,1,235.21397,2
2371,7,1,352.94937,5
2372,6,1,225.20201,8
2373,4,1,225.47137,6
2374,6,1,360.8935,4
2375,8,1,130.66664,8
2376,4,1,147.87401,7
2377,8,1,166.314,3
2378,2,1,290.25497,0
2379,7,1,101.82566,0
2380,4,1,192.88515,7
2381,5,1,172.15532,7
2382,2,1,302.29044,8
2383,0,1,188.27394,5
2384,3,1,105.73714,2
2385,9,1,294.94797,8
2386,4,1,201.13708,3
2387,6,1,195.74124,7
2388,7,1,115.10949,3
2389,2,1,273.20184,3
2390,5,1,212.8993,7
2391,6,1,136.60916,8
2392,1,1,73.76143,3
2393,1,1,45.375916,1
2394,2,1,157.73721,8
2395,3,1,215.11552,4
2396,6,1,331.75824,9
2397,7,1,132.76558,3
2398,8,1,292.01254,7
2399,7,1,100.58539,0
2400,6,1,360.27753,7
2401,4,1,216.48553,9
2402,8,1,334.28973,6
2403,9,1,134.38486,3
2404,4,1,211.50722,7
2405,8,1,218.33347,8
2406,6,1,175.25769,6
2407,3,1,295.41,6
2408,8,1,196.34428,8
2409,3,1,131.6478,2
2410,1,1,49.105186,1
2411,0,1,148.47664,4
2412,6,1,130.66283,6
2413,2,1,197.1609,8
2414,2,1,318.8708,4
2415,5,1,249.54915,9
2416,6,1,117.466156,6
2417,9,1,232.69449,3
2418,5,1,301.9387,5
2419,8,1,301.89282,6
2420,1,1,54.33065,1
2421,4,1,175.08766,7
2422,1,1,61.868084,3
2423,7,1,110.69231,0
2424,8,1,435.65265,0
2425,4,1,138.95793,3
2426,6,1,416.69165,6
2427,1,1,49.03183,3
2428,8,1,248.36926,8
2429,4,1,137.28696,3
2430,3,1,128.78238,2
2431,1,1,65.10784,1
2432,2,1,252.45634,7
2433,8,1,394.38568,9
2434,0,1,194.00491,4
2435,8,1,278.75137,2
2436,5,1,219.11137,4
2437,9,1,141.89694,7
2438,1,1,272.88483,3
2439,4,1,265.49088,6
2440,2,1,375.25345,8
2441,0,1,218.57048,7
2442,2,1,306.9114,4
2443,7,1,90.31811,0
2444,0,1,311.75125,5
2445,9,1,113.92382,0
2446,0,1,205.16983,5
2447,2,1,295.752,8
2448,5,1,178.70158,4
2449,7,1,334.33633,0
2450,6,1,208.98271,6
2451,7,1,200.68271,0
2452,9,1,134.76628,3
2453,4,1,157.30334,6
2454,2,1,275.32257,0
2455,6,1,209.16925,8
2456,2,1,219.99731,9
2457,4,1,282.57297,9
2458,4,1,167.50209,1
2459,8,1,226.23528,8
2460,0,1,187.2034,5
2461,4,1,157.07397,7
2462,4,1,153.39685,7
2463,5,1,189.43471,9
2464,8,1,162.43726,3
2465,0,1,238.69188,7
2466,6,1,131.59653,6
2467,8,1,217.31596,3
2468,9,1,189.00763,7
2469,8,1,180.2929,8
2470,5,1,251.8658,4
2471,6,1,371.99695,9
2472,9,1,200.31616,7
2473,0,1,180.4431,4
2474,4,1,100.57361,3
2475,8,1,216.66452,7
2476,7,1,212.52568,3
2477,1,1,123.40802,8
2478,3,1,344.44727,4
2479,4,1,162.62648,3
2480,5,1,341.49554,6
2481,8,1,187.99068,7
2482,0,1,123.24699,5
2483,9,1,151.71388,7
2484,1,1,63.950912,1
2485,3,1,448.56076,3
2486,3,1,153.4255,2
2487,6,1,188.6014,6
2488,9,1,205.21492,7
2489,8,1,280.95865,7
2490,7,1,110.40625,0
2491,1,1,63.309513,0
2492,0,1,128.76973,4
2493,5,1,464.86365,6
2494,7,1,137.62505,0
2495,1,1,57.54746,1
2496,7,1,121.48836,3
2497,5,1,105.74014,9
2498,2,1,255.18764,0
2499,7,1,105.45688,3
2500,9,1,147.18523,3
2501,1,1,43.72201,1
2502,8,1,156.7668,3
2503,5,1,241.01443,4
2504,2,1,323.86356,8
2505,4,1,161.7231,7
2506,9,1,107.20634,1
2507,4,1,179.10606,9
2508,7,1,74.597015,0
2509,2,1,418.32172,9
2510,2,1,273.95636,9
2511,3,1,119.23359,2
2512,4,1,236.64731,9
2513,9,1,154.01413,3
2514,1,1,89.226746,0
2515,9,1,258.22205,3
2516,2,1,288.20685,7
2517,1,1,56.464066,0
2518,7,1,86.79594,0
2519,9,1,234.32579,9
2520,4,1,200.86995,7
2521,4,1,237.92747,7
2522,1,1,257.60245,6
2523,6,1,151.48698,6
2524,7,1,256.07162,0
2525,2,1,228.8759,1
2526,7,1,120.53783,0
2527,8,1,194.96278,8
2528,8,1,345.44153,4
2529,1,1,86.218575,0
2530,9,1,128.94739,3
2531,7,1,86.61554,3
2532,1,1,84.42784,3
2533,1,1,76.089516,1
2534,7,1,177.52069,3
2535,5,1,159.1419,4
2536,3,1,132.079,4
2537,3,1,146.40147,2
2538,5,1,205.82333,8
2539,1,1,45.957493,1
2540,3,1,243.287,9
2541,7,1,213.14343,0
2542,6,1,343.2917,7
2543,1,1,62.425255,3
2544,3,1,225.17622,4
2545,8,1,218.65659,8
2546,7,1,107.635,0
2547,5,1,292.85742,4
2548,9,1,303.20706,7
2549,9,1,430.3804,6
2550,0,1,197.8528,4
2551,0,1,148.88622,4
2552,2,1,205.43164,3
2553,8,1,162.21297,3
2554,8,1,290.39236,7
2555,2,1,417.3699,0
2556,3,1,332.98575,3
2557,7,1,66.40184,0
2558,1,1,74.8693,1
2559,3,1,136.26303,2
2560,0,1,276.9575,4
2561,3,1,182.99931,8
2562,4,1,146.40907,0
2563,4,1,112.48733,3
2564,3,1,201.25792,2
2565,8,1,190.98468,8
2566,9,1,205.10056,6
2567,2,1,308.6192,4
2568,3,1,186.09644,9
2569,9,1,183.55988,3
2570,7,1,214.2505,0
2571,1,1,54.982845,1
2572,1,1,79.87597,3
2573,7,1,86.43882,3
2574,0,1,174.7029,4
2575,4,1,358.68085,6
2576,9,1,114.01564,3
2577,6,1,237.2124,6
2578,5,1,238.3146,6
2579,9,1,171.05783,7
2580,1,1,70.937775,1
2581,7,1,225.10352,3
2582,0,1,265.17206,5
2583,2,1,292.45697,0
2584,0,1,247.14597,4
2585,0,1,266.96317,5
2586,4,1,118.82639,7
2587,6,1,243.15877,6
2588,7,1,110.79856,3
2589,0,1,181.44037,4
2590,7,1,190.15225,0
2591,1,1,55.117462,3
2592,4,1,110.82641,7
2593,6,1,348.2116,6
2594,4,1,194.74326,3
2595,5,1,236.69997,9
2596,4,1,205.11395,7
2597,9,1,245.75868,7
2598,9,1,169.14885,3
2599,1,1,74.977104,1
2600,7,1,208.00688,3
2601,9,1,95.21024,3
2602,5,1,451.77185,7
2603,3,1,253.3172,9
2604,3,1,128.09143,2
2605,8,1,188.438,8
2606,2,1,377.50125,7
2607,3,1,334.35718,4
2608,6,1,293.6479,6
2609,2,1,412.13846,4
2610,2,1,344.84927,8
2611,1,1,80.00101,1
2612,1,1,54.511345,3
2613,1,1,44.490715,1
2614,1,1,236.37695,8
2615,1,1,55.74072,1
2616,6,1,184.81685,6
2617,9,1,105.40082,1
2618,8,1,174.55353,8
2619,4,1,168.17792,3
2620,3,1,124.49092,2
2621,7,1,158.31656,0
2622,1,1,61.03167,1
2623,6,1,112.44459,6
2624,4,1,153.96437,7
2625,5,1,292.56976,9
2626,0,1,198.23099,4
2627,4,1,325.8053,9
2628,7,1,95.03045,3
2629,4,1,123.444046,7
2630,2,1,211.17976,0
2631,4,1,213.398,9
2632,0,1,359.2206,5
2633,7,1,154.41243,0
2634,0,1,244.32169,4
2635,1,1,54.732254,1
2636,9,1,313.42014,6
2637,8,1,225.28465,3
2638,8,1,240.22377,8
2639,6,1,120.95744,6
2640,0,1,163.71072,4
2641,0,1,204.88457,5
2642,4,1,251.11713,3
2643,9,1,95.56142,3
2644,6,1,113.495544,6
2645,8,1,395.52448,7
2646,2,1,328.76187,0
2647,2,1,271.0119,8
2648,3,1,182.87685,2
2649,8,1,370.19012,4
2650,4,1,211.71925,7
2651,8,1,432.47095,7
2652,2,1,305.27402,5
2653,2,1,261.40692,8
2654,1,1,100.73908,3
2655,7,1,115.76871,3
2656,5,1,363.07678,9
2657,4,1,121.121376,7
2658,4,1,122.994,7
2659,0,1,156.26164,5
2660,4,1,269.29208,6
2661,3,1,240.09904,2
2662,9,1,118.55068,0
2663,7,1,170.60957,3
2664,3,1,347.55768,3
2665,1,1,80.40099,0
2666,0,1,163.0638,5
2667,1,1,44.94053,1
2668,2,1,199.37393,8
2669,5,1,322.4516,4
2670,9,1,135.67955,1
2671,2,1,344.6574,5
2672,1,1,77.30031,1
2673,0,1,208.482,4
2674,1,1,65.6513,1
2675,8,1,155.90741,8
2676,9,1,235.73355,9
2677,1,1,49.932983,3
2678,6,1,235.06055,7
2679,8,1,249.56346,7
2680,3,1,141.48837,2
2681,8,1,241.17572,3
2682,9,1,94.70417,3
2683,3,1,202.61241,9
2684,6,1,102.928055,6
2685,2,1,224.02498,0
2686,8,1,174.41808,8
2687,3,1,287.91708,4
2688,2,1,237.01802,4
2689,2,1,264.89743,8
2690,1,1,107.702385,2
2691,0,1,171.37462,4
2692,4,1,281.107,9
2693,2,1,223.90182,9
2694,9,1,99.48206,3
2695,2,1,350.0258,4
2696,4,1,213.77507,7
2697,3,1,138.5138,3
2698,7,1,153.08688,0
2699,9,1,89.22822,3
2700,1,1,70.1517,3
2701,5,1,343.43393,7
2702,2,1,287.88916,4
2703,4,1,136.19675,3
2704,9,1,193.55841,3
2705,0,1,166.19754,7
2706,3,1,201.84103,3
2707,8,1,224.74081,7
2708,5,1,373.18518,4
2709,3,1,115.25629,2
2710,6,1,304.4704,6
2711,0,1,431.3078,9
2712,9,1,105.25304,3
2713,4,1,186.09981,0
2714,6,1,122.34945,6
2715,2,1,251.55612,0
2716,5,1,212.99179,9
2717,0,1,218.34628,5
2718,2,1,462.9863,5
2719,7,1,74.94104,0
2720,4,1,505.05057,6
2721,6,1,215.80098,6
2722,6,1,152.83047,6
2723,8,1,191.51926,8
2724,6,1,219.12773,6
2725,6,1,131.51698,6
2726,8,1,484.2664,9
2727,6,1,167.3334,6
2728,9,1,116.044235,1
2729,1,1,132.51181,3
2730,7,1,91.86434,0
2731,2,1,251.20071,8
2732,5,1,331.76624,4
2733,9,1,213.53564,7
2734,9,1,302.98352,3
2735,0,1,158.79251,4
2736,7,1,103.03443,0
2737,2,1,334.13574,0
2738,7,1,145.62964,3
2739,6,1,123.616554,6
2740,7,1,115.633095,0
2741,0,1,163.61168,4
2742,6,1,126.903946,6
2743,5,1,140.80582,9
2744,2,1,295.2804,6
2745,4,1,162.39706,9
2746,7,1,103.59107,0
2747,2,1,300.49197,8
2748,0,1,234.79015,5
2749,9,1,106.02749,3
2750,9,1,174.36563,7
2751,2,1,311.072,8
2752,2,1,244.88873,9
2753,9,1,187.76103,3
2754,4,1,193.40695,9
2755,4,1,121.37773,7
2756,2,1,155.0554,3
2757,3,1,117.55826,2
2758,3,1,198.00734,2
2759,2,1,374.8852,9
2760,1,1,62.715828,3
2761,7,1,151.86064,3
2762,0,1,155.27118,5
2763,7,1,139.41475,0
2764,6,1,130.75078,7
2765,4,1,154.39325,7
2766,1,1,87.85507,0
2767,3,1,185.29912,4
2768,8,1,255.8421,7
2769,7,1,185.66852,0
2770,4,1,182.86058,7
2771,5,1,496.86188,6
2772,9,1,309.32858,7
2773,2,1,421.19397,4
2774,5,1,343.74997,7
2775,1,1,47.153236,1
2776,8,1,175.03047,3
2777,7,1,275.01498,0
2778,3,1,236.9333,3
2779,7,1,146.00333,3
2780,1,1,63.15306,1
2781,5,1,135.24826,2
2782,5,1,244.6431,4
2783,0,1,149.81487,4
2784,9,1,249.67989,7
2785,1,1,50.40437,1
2786,4,1,162.87936,7
2787,0,1,121.13923,4
2788,6,1,119.750175,9
2789,3,1,114.00291,2
2790,3,1,258.47107,4
2791,6,1,503.46994,8
2792,0,1,341.62802,5
2793,4,1,117.88252,3
2794,9,1,175.99947,7
2795,7,1,145.98003,0
2796,5,1,375.39383,4
2797,1,1,55.24942,1
2798,6,1,244.7046,4
2799,8,1,205.30316,8
2800,9,1,98.71452,3
2801,5,1,173.65953,2
2802,5,1,263.1022,9
2803,7,1,190.52913,0
2804,9,1,205.35672,1
2805,3,1,131.1023,2
2806,8,1,236.20491,5
2807,3,1,210.02768,9
2808,8,1,294.12723,0
2809,1,1,49.868595,1
2810,5,1,149.03075,9
2811,3,1,179.64716,2
2812,5,1,362.54947,7
2813,0,1,145.50867,5
2814,5,1,150.65071,9
2815,5,1,173.73859,2
2816,3,1,205.82286,4
2817,8,1,154.85275,8
2818,6,1,103.390495,6
2819,7,1,92.953186,3
2820,7,1,91.58339,0
2821,7,1,106.8033,3
2822,3,1,147.45563,3
2823,7,1,106.93521,3
2824,0,1,196.50896,4
2825,5,1,236.3686,4
2826,9,1,224.20383,7
2827,0,1,161.09308,4
2828,2,1,270.52545,8
2829,5,1,191.27724,2
2830,5,1,286.6391,4
2831,3,1,183.97928,3
2832,1,1,56.055603,1
2833,7,1,115.11419,0
2834,7,1,125.346535,0
2835,8,1,206.35022,8
2836,6,1,107.86314,6
2837,5,1,244.12907,1
2838,9,1,151.06274,1
2839,3,1,193.39053,9
2840,8,1,292.13986,6
2841,9,1,187.5975,7
2842,5,1,151.9939,2
2843,3,1,170.57195,4
2844,7,1,239.59448,9
2845,9,1,361.94406,4
2846,1,1,61.920994,1
2847,7,1,90.698395,0
2848,0,1,183.51544,5
2849,0,1,153.94551,5
2850,3,1,170.66968,4
2851,7,1,173.65962,3
2852,2,1,224.89091,8
2853,5,1,209.04651,9
2854,8,1,156.11943,8
2855,1,1,70.02713,1
2856,8,1,230.24194,3
2857,6,1,170.94981,6
2858,2,1,312.89072,2
2859,9,1,124.124535,3
2860,5,1,127.21373,4
2861,7,1,153.13982,3
2862,5,1,177.3275,4
2863,7,1,192.80783,8
2864,8,1,171.61243,3
2865,6,1,316.56735,6
2866,2,1,262.45514,8
2867,5,1,203.19252,8
2868,1,1,54.8661,3
2869,4,1,157.58434,7
2870,8,1,223.9019,8
2871,4,1,136.40912,3
2872,5,1,200.96338,9
2873,8,1,136.58922,8
2874,3,1,189.48152,2
2875,0,1,147.43518,5
2876,6,1,153.35529,6
2877,2,1,437.79382,9
2878,7,1,157.21384,3
2879,3,1,128.54744,2
2880,3,1,89.41342,2
2881,2,1,301.52243,0
2882,1,1,57.454544,1
2883,0,1,252.459,4
2884,7,1,191.52759,7
2885,3,1,167.49849,9
2886,4,1,224.78452,9
2887,0,1,216.35123,6
2888,3,1,321.03674,2
2889,9,1,113.06005,1
2890,3,1,110.371956,2
2891,2,1,274.32385,3
2892,8,1,323.6209,8
2893,9,1,226.47987,9
2894,0,1,180.02663,4
2895,3,1,175.85649,2
2896,8,1,149.49861,8
2897,0,1,242.0177,4
2898,7,1,124.94868,3
2899,6,1,162.14842,6
2900,5,1,173.91563,9
2901,4,1,159.28758,3
2902,7,1,100.95763,0
2903,3,1,107.16366,2
2904,9,1,223.15297,5
2905,0,1,366.1454,5
2906,8,1,184.00851,9
2907,6,1,111.54008,6
2908,2,1,316.24396,3
2909,5,1,445.57034,9
2910,6,1,194.69226,9
2911,1,1,62.86785,1
2912,0,1,168.88933,4
2913,0,1,127.58364,4
2914,4,1,256.13055,6
2915,4,1,155.5049,0
2916,0,1,131.82712,4
2917,1,1,52.98846,1
2918,2,1,301.73047,7
2919,3,1,261.52597,3
2920,2,1,412.05594,4
2921,7,1,160.09177,0
2922,7,1,176.91223,0
2923,8,1,194.2031,8
2924,5,1,409.07443,7
2925,2,1,361.74655,4
2926,5,1,275.813,4
2927,7,1,189.42708,0
2928,6,1,146.57661,6
2929,9,1,169.10143,7
2930,1,1,58.430336,3
2931,4,1,202.17183,7
2932,1,1,60.746826,1
2933,6,1,131.47014,6
2934,4,1,158.20775,3
2935,2,1,432.59222,6
2936,4,1,163.89018,7
2937,3,1,152.60237,0
2938,5,1,267.00577,2
2939,4,1,190.90862,3
2940,3,1,206.89128,3
2941,9,1,118.40065,3
2942,5,1,300.6709,4
2943,0,1,154.79778,4
2944,1,1,50.963074,3
2945,5,1,128.38493,2
2946,3,1,131.45772,3
2947,8,1,185.1755,8
2948,9,1,95.29903,3
2949,1,1,54.00702,1
2950,9,1,122.78651,3
2951,7,1,235.78484,3
2952,9,1,195.03584,7
2953,5,1,292.97748,9
2954,5,1,170.08313,9
2955,2,1,191.18932,8
2956,7,1,107.19923,3
2957,4,1,172.74944,7
2958,6,1,273.36978,6
2959,0,1,195.4346,4
2960,1,1,58.662643,3
2961,1,1,136.90485,3
2962,1,1,74.20998,3
2963,0,1,123.371506,5
2964,4,1,158.6844,3
2965,4,1,189.26277,7
2966,7,1,108.822044,3
2967,6,1,386.05292,9
2968,3,1,138.12497,4
2969,0,1,164.54993,5
2970,0,1,150.79053,4
2971,4,1,207.70346,3
2972,3,1,206.09013,3
2973,0,1,130.45142,4
2974,6,1,181.79556,6
2975,1,1,85.961815,1
2976,9,1,127.5075,3
2977,6,1,306.2296,6
2978,1,1,55.461506,3
2979,3,1,338.80414,9
2980,8,1,187.46225,9
2981,1,1,64.12771,1
2982,2,1,281.10062,9
2983,5,1,225.77675,5
2984,6,1,419.48425,9
2985,2,1,254.05165,7
2986,7,1,219.65747,7
2987,3,1,189.53462,2
2988,6,1,197.33792,9
2989,0,1,118.371445,5
2990,1,1,91.16743,0
2991,9,1,234.53726,7
2992,7,1,171.82301,0
2993,6,1,152.30557,6
2994,6,1,368.1997,6
2995,8,1,159.01256,3
2996,9,1,125.139786,1
2997,2,1,296.26773,7
2998,9,1,315.48285,6
2999,5,1,163.80464,9
3000,8,1,219.63327,7
3001,3,1,340.67032,8
3002,1,1,51.874237,0
3003,0,1,461.31265,5
3004,0,1,125.07306,4
3005,7,1,264.64246,3
3006,6,1,191.78105,8
3007,6,1,194.05061,5
3008,2,1,459.13718,7
3009,1,1,119.58432,8
3010,6,1,232.21475,6
3011,9,1,97.18753,3
3012,3,1,234.75415,4
3013,1,1,56.45291,3
3014,8,1,380.5916,4
3015,6,1,109.02641,6
3016,9,1,103.50805,1
3017,0,1,163.3925,5
3018,6,1,148.95903,6
3019,0,1,163.31725,4
3020,0,1,159.98172,5
3021,0,1,154.04045,4
3022,6,1,160.23752,6
3023,3,1,208.00421,2
3024,5,1,380.58914,9
3025,9,1,166.5201,1
3026,3,1,259.1515,3
3027,4,1,119.375084,3
3028,5,1,88.55538,9
3029,5,1,469.71896,9
3030,8,1,240.13704,9
3031,5,1,235.8509,9
3032,3,1,151.42093,2
3033,0,1,176.1116,5
3034,4,1,182.84459,7
3035,0,1,165.77765,4
3036,2,1,329.3735,5
3037,9,1,140.22784,7
3038,6,1,184.05122,6
3039,8,1,141.29796,8
3040,2,1,337.80203,4
3041,3,1,182.09142,2
3042,1,1,45.840252,1
3043,2,1,365.47745,6
3044,1,1,58.283928,1
3045,1,1,108.95076,8
3046,5,1,365.44202,9
3047,6,1,237.70253,6
3048,9,1,93.98375,3
3049,8,1,336.32962,9
3050,0,1,234.28131,7
3051,6,1,174.47763,6
3052,6,1,137.02734,6
3053,5,1,395.29797,9
3054,5,1,256.3779,7
3055,3,1,166.08066,2
3056,8,1,306.53787,7
3057,6,1,352.13397,6
3058,2,1,455.08527,4
3059,1,1,83.70228,3
3060,4,1,133.20193,7
3061,5,1,260.1234,7
3062,4,1,130.79395,7
3063,3,1,232.17285,2
3064,7,1,92.07821,3
3065,8,1,283.76382,8
3066,5,1,187.40865,4
3067,0,1,174.26883,4
3068,9,1,180.96118,7
3069,3,1,141.32436,4
3070,5,1,202.773,4
3071,1,1,67.769516,3
3072,1,1,75.81263,1
3073,0,1,376.28604,5
3074,4,1,186.16129,7
3075,4,1,133.43216,7
3076,7,1,213.38693,3
3077,0,1,127.324814,5
3078,1,1,70.58005,3
3079,7,1,149.36617,3
3080,0,1,179.49707,4
3081,1,1,88.13089,3
3082,6,1,388.74258,9
3083,1,1,56.693787,1
3084,4,1,169.79762,7
3085,5,1,209.17592,7
3086,6,1,521.34546,6
3087,6,1,130.6151,6
3088,5,1,140.08069,2
3089,7,1,178.14284,3
3090,8,1,259.2595,4
3091,4,1,136.23611,7
3092,4,1,238.62079,3
3093,7,1,117.34236,0
3094,2,1,258.49805,8
3095,5,1,406.20978,9
3096,3,1,147.84311,2
3097,7,1,151.42339,3
3098,0,1,371.4932,4
3099,7,1,178.97778,0
3100,7,1,145.07126,3
3101,9,1,237.07141,3
3102,6,1,124.41336,6
3103,4,1,210.44284,7
3104,2,1,187.03004,8
3105,8,1,181.95032,8
3106,5,1,298.59058,4
3107,7,1,163.42206,3
3108,8,1,188.7065,8
3109,3,1,196.60597,3
3110,9,1,159.42798,1
3111,5,1,207.17905,9
3112,8,1,171.67696,8
3113,9,1,198.8738,7
3114,9,1,154.29486,3
3115,8,1,286.92493,6
3116,6,1,206.92107,6
3117,2,1,207.51573,3
3118,8,1,141.31142,1
3119,9,1,133.95036,3
3120,2,1,391.85757,2
3121,3,1,170.55289,2
3122,6,1,160.80023,7
3123,1,1,51.235203,1
3124,1,1,59.80198,3
3125,8,1,248.95734,8
3126,9,1,188.24863,7
3127,3,1,131.11801,2
3128,4,1,158.56781,7
3129,0,1,121.14719,4
3130,7,1,137.4427,3
3131,9,1,134.07379,1
3132,6,1,154.67964,6
3133,4,1,215.28665,6
3134,1,1,90.60117,3
3135,4,1,166.62614,7
3136,1,1,50.34769,1
3137,3,1,292.14044,4
3138,4,1,278.06485,9
3139,9,1,224.58665,1
3140,3,1,155.26747,2
3141,1,1,64.27473,1
3142,4,1,218.50827,3
3143,7,1,85.18008,0
3144,7,1,104.106186,0
3145,4,1,196.50763,9
3146,7,1,131.63858,0
3147,2,1,219.37213,8
3148,9,1,225.5699,7
3149,3,1,228.2154,4
3150,0,1,226.01103,4
3151,8,1,177.4552,8
3152,8,1,284.58313,4
3153,8,1,160.2295,8
3154,4,1,124.51169,3
3155,0,1,119.24934,4
3156,4,1,325.71793,7
3157,4,1,200.50674,6
3158,1,1,75.02604,3
3159,5,1,224.7944,9
3160,2,1,338.18848,8
3161,8,1,177.3913,3
3162,3,1,199.4002,4
3163,4,1,207.42754,7
3164,9,1,165.48155,7
3165,5,1,160.26196,2
3166,2,1,281.05597,8
3167,8,1,143.66487,8
3168,1,1,44.696487,1
3169,5,1,199.5819,2
3170,3,1,210.0175,3
3171,7,1,151.28436,3
3172,9,1,117.6965,3
3173,4,1,136.86664,7
3174,2,1,459.83868,9
3175,5,1,196.43579,9
3176,6,1,201.62508,7
3177,3,1,292.19388,4
3178,5,1,310.40448,9
3179,9,1,87.335266,3
3180,3,1,138.0147,2
3181,5,1,304.38373,7
3182,9,1,169.06297,7
3183,3,1,345.39752,3
3184,1,1,46.125633,1
3185,9,1,429.7817,3
3186,5,1,134.32793,9
3187,3,1,123.31608,2
3188,0,1,162.8172,4
3189,6,1,139.28537,6
3190,9,1,112.016,3
3191,8,1,200.8668,8
3192,4,1,171.96867,9
3193,0,1,148.92552,5
3194,4,1,180.60684,7
3195,9,1,357.38538,9
3196,2,1,266.4657,8
3197,9,1,145.0057,3
3198,0,1,146.97557,4
3199,1,1,81.78084,3
3200,0,1,204.7749,4
3201,3,1,168.05972,2
3202,1,1,130.02737,8
3203,6,1,97.10474,6
3204,5,1,382.63873,9
3205,8,1,150.60464,8
3206,1,1,49.799767,1
3207,5,1,181.7918,6
3208,3,1,174.54814,4
3209,3,1,231.24872,2
3210,0,1,331.06204,9
3211,3,1,200.01584,2
3212,5,1,155.57826,9
3213,5,1,98.26178,9
3214,9,1,154.61072,7
3215,2,1,296.45605,3
3216,8,1,217.84521,3
3217,7,1,202.43958,3
3218,0,1,122.755394,5
3219,4,1,243.55585,9
3220,9,1,185.6644,7
3221,1,1,45.13872,1
3222,9,1,226.60886,7
3223,7,1,115.830086,3
3224,7,1,123.183655,3
3225,5,1,105.996216,9
3226,5,1,166.53165,4
3227,2,1,321.93506,4
3228,0,1,316.29486,5
3229,9,1,155.3478,7
3230,1,1,45.352703,1
3231,8,1,335.60867,7
3232,6,1,150.76257,4
3233,2,1,443.55524,4
3234,3,1,114.05922,2
3235,9,1,143.74323,1
3236,6,1,261.84674,6
3237,2,1,274.47433,8
3238,1,1,56.894978,1
3239,9,1,135.38846,3
3240,1,1,56.421677,1
3241,3,1,130.19165,2
3242,5,1,215.31306,7
3243,5,1,151.47552,9
3244,0,1,140.01445,4
3245,3,1,154.19887,1
3246,8,1,296.4425,3
3247,3,1,165.29802,3
3248,3,1,112.655495,2
3249,7,1,122.87288,0
3250,6,1,151.65182,6
3251,6,1,189.12604,6
3252,0,1,138.45569,4
3253,1,1,60.26098,1
3254,4,1,151.78761,3
3255,0,1,154.88904,4
3256,6,1,107.19428,6
3257,9,1,228.00931,7
