sample_id,true_digit,is_anomaly,reconstruction_loss,leaf_assignment
2380,3,1,191.04118,0
2381,8,1,365.51938,0
2382,2,1,306.5982,0
2383,3,1,324.42776,0
2384,6,1,296.3277,0
2385,2,1,353.11108,0
2386,2,1,275.1418,0
2387,1,1,162.787,0
2388,1,1,97.81402,0
2389,1,1,135.21722,0
2390,1,1,202.6104,0
2391,1,1,114.59091,0
2392,6,1,214.10777,0
2393,9,1,167.5663,0
2394,8,1,172.46657,0
2395,4,1,348.3835,1
2396,3,1,293.29648,1
2397,7,1,226.96118,0
2398,1,1,133.25922,0
2399,6,1,204.81253,0
2400,4,1,226.41243,0
2401,5,1,263.51517,0
2402,0,1,369.90118,0
2403,4,1,436.5462,0
2404,7,1,259.28082,0
2405,4,1,170.50629,0
2406,2,1,193.8359,0
2407,4,1,202.51118,1
2408,0,1,320.53754,1
2409,7,1,181.65692,0
2410,0,1,454.556,0
2411,1,1,119.58205,0
2412,9,1,312.8074,1
2413,8,1,229.16205,0
2414,8,1,338.88477,0
2415,6,1,190.555,0
2416,0,1,265.74405,0
2417,0,1,265.8308,0
2418,4,1,249.80135,0
2419,9,1,157.39908,0
2420,6,1,222.57758,0
2421,8,1,382.1887,0
2422,2,1,287.25287,0
2423,2,1,257.19177,0
2424,3,1,269.8568,1
2425,8,1,346.42386,1
2426,4,1,286.75067,0
2427,8,1,234.97876,1
2428,2,1,345.3807,0
2429,2,1,254.1027,0
2430,1,1,152.99345,0
2431,7,1,255.06175,0
2432,5,1,323.3161,0
2433,4,1,283.25095,0
2434,4,1,280.7952,1
2435,0,1,250.30641,0
2436,4,1,324.60184,1
2437,3,1,284.7181,0
2438,9,1,153.78818,0
2439,7,1,280.94727,0
2440,3,1,328.51605,0
2441,1,1,126.10384,0
2442,0,1,389.258,1
2443,1,1,107.913635,0
2444,2,1,195.22186,0
2445,5,1,420.71576,1
2446,9,1,188.72282,0
2447,2,1,315.1407,1
2448,1,1,118.845924,0
2449,0,1,303.7136,0
2450,1,1,127.04471,0
2451,8,1,256.50464,0
2452,9,1,357.52838,0
2453,1,1,102.000916,0
2454,6,1,257.99554,0
2455,8,1,339.79428,0
2456,3,1,227.51947,0
2457,8,1,273.04504,0
2458,9,1,188.89116,0
2459,3,1,300.84354,1
2460,6,1,185.43817,0
2461,2,1,230.84834,0
2462,8,1,220.53905,0
2463,3,1,400.45514,0
2464,2,1,215.93417,0
2465,2,1,225.27417,0
2466,1,1,143.84009,0
2467,0,1,304.61908,0
2468,4,1,223.2384,1
2469,2,1,202.03133,0
2470,9,1,150.95831,0
2471,2,1,357.70944,0
2472,4,1,342.11075,1
2473,3,1,230.05342,0
2474,7,1,300.7453,0
2475,9,1,230.3148,0
2476,1,1,102.440125,0
2477,5,1,254.98941,0
2478,2,1,294.25284,0
2479,4,1,205.6118,0
2480,9,1,216.89917,0
2481,0,1,226.16142,0
2482,3,1,266.34387,0
2483,8,1,342.4483,0
2484,5,1,286.01993,1
2485,3,1,212.33124,0
2486,6,1,326.07922,0
2487,0,1,260.68887,0
2488,9,1,162.61853,0
2489,4,1,199.77415,0
2490,6,1,174.904,0
2491,2,1,253.12077,0
2492,5,1,281.60226,0
2493,0,1,249.15265,0
2494,2,1,610.4469,1
2495,7,1,132.35127,0
2496,4,1,255.41815,1
2497,6,1,276.4978,0
2498,6,1,210.39781,0
2499,8,1,262.3141,0
2500,6,1,285.4346,0
2501,6,1,197.13531,0
2502,8,1,325.11835,1
2503,6,1,222.81125,0
2504,9,1,167.37492,0
2505,1,1,174.42877,0
2506,7,1,195.91847,0
2507,2,1,263.09067,0
2508,5,1,384.79688,1
2509,9,1,332.92804,0
2510,9,1,353.28278,1
2511,0,1,289.5375,0
2512,7,1,142.98073,0
2513,2,1,340.85785,0
2514,7,1,258.448,0
2515,6,1,158.87357,0
2516,7,1,175.6119,0
2517,0,1,371.9892,0
2518,6,1,204.37686,0
2519,5,1,213.342,0
2520,2,1,244.00056,0
2521,4,1,259.62936,1
2522,7,1,138.23204,0
2523,2,1,277.75623,0
2524,0,1,346.7866,1
2525,9,1,215.84616,0
2526,9,1,246.38414,0
2527,2,1,332.35843,1
2528,2,1,279.48538,0
2529,9,1,210.27905,0
2530,4,1,286.21082,0
2531,4,1,275.1238,0
2532,2,1,176.63754,0
2533,3,1,259.98865,1
2534,3,1,219.1692,1
2535,2,1,397.2871,0
2536,1,1,103.48367,0
2537,7,1,357.33777,0
2538,0,1,262.55753,0
2539,7,1,200.94853,0
2540,6,1,160.00594,0
2541,4,1,189.54262,0
2542,1,1,120.87166,0
2543,3,1,276.80515,1
2544,8,1,295.82266,0
2545,7,1,268.98062,0
2546,4,1,207.55373,0
2547,5,1,339.50595,1
2548,9,1,309.3181,1
2549,2,1,337.9008,0
2550,5,1,266.28284,0
2551,1,1,115.939224,0
2552,8,1,223.27121,0
2553,7,1,330.24518,0
2554,3,1,259.17325,1
2555,7,1,206.31621,0
2556,1,1,139.16046,0
2557,5,1,240.56902,0
2558,5,1,322.1488,0
2559,0,1,265.87622,0
2560,9,1,293.99042,0
2561,1,1,154.73106,0
2562,4,1,190.08835,0
2563,0,1,252.74992,0
2564,6,1,121.58449,0
2565,3,1,180.43661,0
2566,3,1,272.26862,0
2567,6,1,374.34598,0
2568,0,1,466.9703,1
2569,4,1,153.20735,0
2570,9,1,279.85602,0
2571,7,1,182.37239,0
2572,5,1,378.88876,1
2573,1,1,114.60105,0
2574,6,1,294.31735,0
2575,8,1,215.14249,0
2576,9,1,160.88206,0
2577,5,1,315.66687,0
2578,5,1,260.23358,0
2579,7,1,317.9987,0
2580,9,1,281.71954,0
2581,3,1,292.35535,0
2582,8,1,335.3379,0
2583,3,1,307.98978,0
2584,8,1,284.62347,0
2585,1,1,133.82405,0
2586,5,1,253.46051,0
2587,3,1,245.01285,1
2588,5,1,325.5444,0
2589,0,1,263.24994,0
2590,5,1,235.37997,0
2591,5,1,286.8606,0
2592,3,1,268.4956,0
2593,8,1,280.8895,0
2594,6,1,256.33405,1
2595,7,1,195.02422,0
2596,7,1,137.31728,0
2597,7,1,242.3207,0
2598,3,1,220.64758,0
2599,7,1,203.87721,0
2600,0,1,397.60254,0
2601,5,1,241.74675,0
2602,9,1,287.8356,0
2603,0,1,195.41626,0
2604,2,1,367.3352,0
2605,5,1,192.41902,0
2606,5,1,272.1906,0
2607,3,1,247.79175,0
2608,1,1,95.43137,0
2609,7,1,167.57349,0
2610,7,1,161.1556,0
2611,8,1,349.26898,0
2612,6,1,194.54076,0
2613,5,1,230.76181,0
2614,9,1,257.5702,0
2615,3,1,289.66037,1
2616,8,1,288.59213,0
2617,9,1,302.9049,0
2618,5,1,237.84386,0
2619,3,1,321.35684,1
2620,7,1,337.06396,0
2621,9,1,311.0752,1
2622,1,1,133.8367,0
2623,7,1,190.1334,0
2624,0,1,214.11589,0
2625,0,1,242.82455,0
2626,3,1,260.6558,1
2627,7,1,319.26416,0
2628,2,1,205.49486,0
2629,5,1,297.4806,1
2630,8,1,234.85262,0
2631,1,1,137.14186,0
2632,8,1,350.89612,0
2633,6,1,217.92894,0
2634,2,1,189.48944,0
2635,9,1,195.68233,0
2636,5,1,252.28828,0
2637,7,1,231.19563,0
2638,5,1,272.80902,0
2639,7,1,227.76675,0
2640,8,1,201.03775,0
2641,6,1,363.3539,0
2642,2,1,350.2777,0
2643,5,1,244.0672,0
2644,1,1,98.83533,0
2645,4,1,279.48065,0
2646,8,1,350.94318,0
2647,4,1,161.92958,0
2648,5,1,237.42535,0
2649,8,1,186.31976,0
2650,3,1,260.98608,1
2651,0,1,239.1849,0
2652,6,1,232.35197,1
2653,2,1,311.9174,1
2654,7,1,193.65408,0
2655,3,1,268.73764,1
2656,3,1,228.86021,0
2657,2,1,266.28964,0
2658,1,1,129.10057,0
2659,0,1,529.4526,1
2660,7,1,224.85641,0
2661,3,1,266.0114,0
2662,4,1,352.39948,0
2663,0,1,302.93332,1
2664,3,1,235.01413,1
2665,9,1,205.1079,0
2666,3,1,468.77985,1
2667,2,1,253.52475,0
2668,8,1,344.19067,0
2669,9,1,331.66638,1
2670,0,1,410.41064,0
2671,3,1,290.48285,0
2672,8,1,266.8427,0
2673,0,1,412.27603,0
2674,7,1,160.70894,0
2675,6,1,253.69229,0
2676,5,1,216.07553,0
2677,4,1,175.36777,0
2678,7,1,176.13713,0
2679,3,1,269.5061,0
2680,9,1,313.89636,0
2681,0,1,505.9837,1
2682,8,1,205.9388,0
2683,6,1,242.49744,0
2684,2,1,254.3524,0
2685,5,1,304.0204,1
2686,6,1,174.24828,0
2687,1,1,123.776794,0
2688,0,1,326.6431,0
2689,0,1,293.83026,0
2690,4,1,261.74542,0
2691,4,1,160.1633,0
2692,0,1,267.44827,0
2693,1,1,139.23474,0
2694,2,1,332.64172,0
2695,3,1,244.73273,0
2696,2,1,415.81387,1
2697,7,1,247.9404,0
2698,7,1,242.87502,0
2699,8,1,300.77313,0
2700,5,1,363.20505,1
2701,2,1,284.92813,0
2702,5,1,335.87613,1
2703,7,1,222.48274,0
2704,6,1,223.93478,0
2705,9,1,243.72908,0
2706,1,1,101.84396,0
2707,4,1,358.71838,1
2708,1,1,124.77833,0
2709,6,1,276.96533,1
2710,4,1,229.64441,0
2711,2,1,352.3724,0
2712,4,1,209.59442,0
2713,3,1,165.17004,0
2714,5,1,222.77795,0
2715,4,1,169.18753,0
2716,3,1,176.00546,0
2717,9,1,244.84029,0
2718,5,1,367.39688,1
2719,0,1,338.27798,0
2720,1,1,94.96457,0
2721,5,1,160.50029,0
2722,3,1,210.90048,0
2723,8,1,247.37393,0
2724,9,1,203.1482,0
2725,1,1,149.41873,0
2726,9,1,197.06583,0
2727,7,1,242.93202,0
2728,9,1,245.02802,0
2729,5,1,285.2311,0
2730,5,1,216.25577,0
2731,2,1,184.3529,0
2732,7,1,205.88924,0
2733,4,1,172.57332,0
2734,6,1,376.94427,1
2735,0,1,329.67767,0
2736,1,1,95.574524,0
2737,1,1,215.3463,0
2738,1,1,93.4379,0
2739,0,1,198.29988,0
2740,4,1,183.77077,0
2741,4,1,248.9032,1
2742,7,1,172.67412,0
2743,6,1,421.94885,0
2744,3,1,285.37186,1
2745,0,1,218.45929,1
2746,0,1,274.41483,0
2747,4,1,222.42346,1
2748,3,1,231.70538,1
2749,0,1,325.38083,1
2750,6,1,287.60858,0
2751,1,1,159.18398,0
2752,9,1,204.01875,0
2753,6,1,294.0243,0
2754,1,1,109.74152,0
2755,3,1,286.5147,0
2756,8,1,283.19736,0
2757,1,1,140.77386,0
2758,2,1,312.8643,0
2759,5,1,280.63052,0
2760,6,1,432.60303,1
2761,2,1,237.20265,0
2762,7,1,239.28731,0
2763,3,1,211.03784,1
2764,6,1,176.76228,0
2765,0,1,155.78197,1
2766,1,1,135.5844,0
2767,9,1,200.51369,0
2768,7,1,255.55684,0
2769,6,1,190.2226,0
2770,6,1,390.12598,0
2771,8,1,302.8137,0
2772,9,1,137.75029,0
2773,2,1,272.30365,0
2774,9,1,264.6485,0
2775,5,1,159.50249,0
2776,8,1,307.49118,0
2777,3,1,320.5135,0
2778,1,1,99.7194,0
2779,0,1,474.8487,1
2780,0,1,263.20035,0
2781,7,1,404.28146,0
2782,6,1,259.91122,1
2783,6,1,307.68365,0
2784,2,1,402.57077,0
2785,1,1,141.0315,0
2786,6,1,324.76245,0
2787,9,1,157.8787,0
2788,3,1,262.59406,0
2789,1,1,96.27732,0
2790,8,1,315.5503,1
2791,6,1,184.62587,0
2792,9,1,132.28409,0
2793,0,1,200.65417,0
2794,6,1,214.49648,0
2795,0,1,273.47626,0
2796,0,1,243.4848,0
2797,0,1,281.21167,0
2798,6,1,221.42154,0
2799,3,1,225.96017,0
2800,5,1,293.04153,0
2801,9,1,234.81602,0
2802,3,1,321.84827,1
2803,4,1,160.90443,0
2804,5,1,136.28542,0
2805,5,1,386.98312,0
2806,8,1,296.37125,1
2807,5,1,249.89937,0
2808,3,1,256.41788,0
2809,0,1,227.95454,0
2810,4,1,227.9253,1
2811,0,1,446.96582,0
2812,2,1,287.87518,1
2813,9,1,288.79947,1
2814,6,1,227.06615,0
2815,8,1,228.19632,0
2816,2,1,259.96674,0
2817,3,1,241.5646,1
2818,1,1,103.85612,0
2819,2,1,300.58948,1
2820,1,1,131.85742,0
2821,1,1,122.53719,0
2822,5,1,342.27286,1
2823,6,1,371.17212,0
2824,9,1,187.61977,0
2825,8,1,168.1366,0
2826,0,1,256.04178,0
2827,6,1,273.68405,0
2828,6,1,214.3237,0
2829,5,1,342.34326,0
2830,5,1,241.35847,0
2831,3,1,232.52528,1
2832,8,1,353.43448,0
2833,6,1,450.51428,1
2834,2,1,494.8686,1
2835,1,1,127.163666,0
2836,4,1,225.57243,0
2837,5,1,344.86426,0
2838,4,1,263.13452,0
2839,3,1,333.89987,0
2840,7,1,156.87302,0
2841,8,1,322.3814,0
2842,5,1,271.71973,0
2843,0,1,335.31122,0
2844,9,1,265.60956,0
2845,3,1,318.587,0
2846,5,1,298.65378,0
2847,1,1,124.01045,0
2848,1,1,135.67686,0
2849,0,1,368.5439,1
2850,4,1,248.14929,0
2851,4,1,180.37059,0
2852,7,1,286.2144,0
2853,0,1,194.56833,0
2854,1,1,107.13613,0
2855,7,1,182.70573,0
2856,0,1,241.36966,1
2857,1,1,155.63593,0
2858,6,1,375.29257,1
2859,1,1,90.23004,0
2860,4,1,288.2696,0
2861,5,1,208.12735,0
2862,6,1,445.65634,1
2863,6,1,264.02933,0
2864,5,1,271.02567,0
2865,7,1,312.48904,0
2866,8,1,346.05194,1
2867,4,1,309.6327,1
2868,4,1,280.9423,0
2869,7,1,284.0335,0
2870,2,1,269.85977,0
2871,5,1,342.4213,1
2872,3,1,279.90677,0
2873,7,1,216.72263,0
2874,0,1,359.4306,1
2875,7,1,222.22668,0
2876,7,1,261.23367,0
2877,9,1,293.31677,1
2878,6,1,198.98418,0
2879,4,1,237.58563,1
2880,2,1,239.15004,0
2881,8,1,284.7075,0
2882,5,1,289.3358,0
2883,7,1,271.89493,0
2884,8,1,249.65352,0
2885,3,1,242.03859,1
2886,9,1,203.90685,0
2887,5,1,215.72897,0
2888,8,1,239.29044,0
2889,9,1,304.36768,0
2890,9,1,253.04736,0
2891,8,1,289.87195,0
2892,6,1,327.83765,1
2893,2,1,186.7329,0
2894,8,1,186.47424,0
2895,9,1,193.32242,0
2896,2,1,364.27377,1
2897,3,1,219.29372,1
2898,6,1,178.16716,0
2899,1,1,97.79152,0
2900,1,1,111.78515,0
2901,8,1,284.45453,0
2902,9,1,278.17664,0
2903,3,1,210.73729,0
2904,4,1,247.93433,1
2905,0,1,236.18987,0
2906,7,1,247.9345,0
2907,9,1,338.62503,0
2908,6,1,254.68439,0
2909,4,1,244.68689,0
2910,1,1,142.61826,0
2911,4,1,245.2971,0
2912,1,1,148.4321,0
2913,3,1,345.66528,1
2914,4,1,257.55606,1
2915,9,1,280.61624,0
2916,3,1,232.00052,0
2917,1,1,128.98894,0
2918,4,1,271.09418,1
2919,7,1,186.05139,0
2920,7,1,211.63106,0
2921,4,1,327.2733,1
2922,7,1,203.17949,0
2923,2,1,228.8864,0
2924,9,1,335.81223,0
2925,3,1,275.01108,1
2926,0,1,400.36795,1
2927,8,1,349.88605,0
2928,8,1,352.35013,1
2929,8,1,236.61758,0
2930,4,1,176.15472,0
2931,0,1,324.71497,1
2932,4,1,287.07892,1
2933,4,1,186.96452,0
2934,1,1,149.85722,0
2935,5,1,278.3581,1
2936,2,1,362.81958,0
2937,8,1,253.8931,0
2938,3,1,301.13864,1
2939,4,1,283.4414,0
2940,9,1,386.05447,0
2941,5,1,178.74825,0
2942,2,1,337.15363,0
2943,8,1,168.88335,0
2944,1,1,115.822815,0
2945,5,1,196.9235,0
2946,3,1,219.26457,0
2947,7,1,202.46793,0
2948,9,1,153.37563,0
2949,4,1,208.5055,0
2950,2,1,330.09808,1
2951,5,1,218.52118,0
2952,6,1,228.00087,0
2953,3,1,299.777,0
2954,5,1,321.82016,1
2955,9,1,130.58258,0
2956,3,1,271.35498,0
2957,5,1,249.80006,1
2958,9,1,199.67947,0
2959,3,1,320.76324,0
2960,1,1,148.89969,0
2961,9,1,375.69092,0
2962,5,1,159.39146,0
2963,3,1,203.45844,0
2964,0,1,336.1361,0
2965,6,1,214.53717,0
2966,9,1,255.06056,0
2967,8,1,343.9713,0
2968,4,1,169.38872,1
2969,0,1,213.75449,1
2970,4,1,338.6115,0
2971,9,1,292.05002,0
2972,2,1,263.97867,0
2973,9,1,299.55988,0
2974,0,1,295.77136,1
2975,1,1,107.079636,0
2976,0,1,351.25845,1
2977,3,1,174.13515,0
2978,1,1,173.76137,0
2979,6,1,226.09137,0
2980,5,1,331.02814,0
2981,8,1,192.86221,0
2982,1,1,140.03261,0
2983,5,1,228.93726,0
2984,3,1,363.03735,0
2985,3,1,262.59805,0
2986,0,1,286.4231,1
2987,3,1,220.0578,1
2988,5,1,234.2012,0
2989,5,1,143.33049,0
2990,9,1,252.90242,0
2991,2,1,295.4604,0
2992,8,1,330.66592,0
2993,7,1,281.76395,0
2994,0,1,274.6211,0
2995,4,1,262.06448,1
2996,9,1,254.4443,0
2997,1,1,120.57232,0
2998,9,1,268.29517,0
2999,7,1,236.0858,0
3000,7,1,204.4884,0
3001,5,1,141.03691,0
3002,5,1,257.42868,0
3003,2,1,235.2811,0
3004,0,1,301.55316,1
3005,9,1,262.86365,0
3006,1,1,148.4826,0
3007,8,1,282.97403,0
3008,6,1,250.82301,0
3009,2,1,326.8594,1
3010,3,1,232.94342,1
3011,9,1,195.83942,0
3012,6,1,361.95874,1
3013,2,1,369.18033,0
3014,1,1,110.265045,0
3015,9,1,252.09756,0
3016,1,1,112.30917,0
3017,3,1,297.4761,1
3018,5,1,273.7912,1
3019,5,1,177.34486,0
3020,0,1,286.47266,0
3021,3,1,207.8034,0
3022,8,1,348.67792,0
3023,3,1,290.61398,1
3024,3,1,147.93016,0
3025,7,1,198.11278,0
3026,6,1,219.7486,0
3027,6,1,243.55595,0
3028,0,1,380.63992,1
3029,1,1,105.467255,0
3030,4,1,195.21594,0
3031,0,1,358.79016,1
3032,6,1,205.15932,0
3033,9,1,209.62509,0
3034,8,1,225.08978,0
3035,1,1,96.86583,0
3036,2,1,321.45187,0
3037,9,1,144.23273,0
3038,9,1,261.61847,0
3039,5,1,236.34949,0
3040,9,1,248.31398,0
3041,7,1,131.55832,0
3042,3,1,268.56702,0
3043,7,1,335.92514,0
3044,8,1,208.01117,0
3045,0,1,334.0596,0
3046,1,1,102.90255,0
3047,3,1,232.82236,1
3048,0,1,560.9422,1
3049,4,1,219.50475,1
3050,6,1,207.25235,1
3051,1,1,122.643166,0
3052,0,1,334.13034,0
3053,2,1,311.15637,1
3054,5,1,271.169,0
3055,8,1,316.975,1
3056,4,1,300.9546,1
3057,4,1,307.28094,1
3058,1,1,113.65428,0
3059,1,1,117.8494,0
3060,5,1,288.85092,0
3061,4,1,219.28368,0
3062,6,1,233.42314,0
3063,6,1,381.3617,0
3064,0,1,267.1926,1
3065,6,1,341.578,0
3066,9,1,341.0558,0
3067,2,1,271.59146,0
3068,6,1,190.87378,0
3069,2,1,362.69925,1
3070,7,1,255.95285,0
3071,1,1,95.926155,0
3072,7,1,148.39139,0
3073,9,1,225.92958,0
3074,4,1,223.64589,0
3075,0,1,288.74316,0
3076,0,1,321.6669,1
3077,3,1,189.66656,1
3078,8,1,280.79828,0
3079,2,1,278.03687,0
3080,2,1,301.05814,0
3081,3,1,157.03545,0
3082,1,1,137.94377,0
3083,6,1,312.96268,1
3084,0,1,246.84663,0
3085,5,1,297.59412,0
3086,7,1,200.8637,0
3087,7,1,181.88773,0
3088,9,1,303.7285,1
3089,2,1,318.80884,1
3090,6,1,372.57224,1
3091,7,1,170.65488,0
3092,9,1,133.2631,0
3093,7,1,265.5633,0
3094,8,1,285.0128,0
3095,6,1,276.31122,0
3096,8,1,264.04355,0
3097,8,1,202.75426,0
3098,4,1,187.43602,0
3099,6,1,437.50348,1
3100,8,1,282.7545,0
3101,4,1,319.87335,1
3102,1,1,108.07579,0
3103,2,1,367.07263,0
3104,8,1,347.0903,0
3105,1,1,248.16693,0
3106,3,1,233.48975,1
3107,9,1,243.69365,1
3108,4,1,269.70877,1
3109,0,1,264.7137,0
3110,3,1,162.92787,0
3111,7,1,220.72533,0
3112,3,1,260.97006,0
3113,2,1,337.83063,0
3114,3,1,249.20972,0
3115,3,1,352.1484,1
3116,7,1,183.83005,0
3117,3,1,242.48718,1
3118,4,1,145.53415,0
3119,0,1,225.97878,1
3120,6,1,206.87613,0
3121,2,1,256.04483,0
3122,0,1,287.2549,1
3123,8,1,306.42072,0
3124,1,1,119.914566,0
3125,5,1,228.09427,0
3126,3,1,196.99641,0
3127,5,1,275.14047,0
3128,4,1,262.87793,0
3129,1,1,103.276306,0
3130,7,1,191.05461,0
3131,1,1,139.53348,0
3132,5,1,309.6369,0
3133,7,1,332.9453,0
3134,5,1,178.57973,0
3135,7,1,171.95644,0
3136,3,1,254.83315,1
3137,2,1,344.87582,0
3138,2,1,303.5011,0
3139,7,1,289.35022,1
3140,3,1,278.8469,0
3141,7,1,181.795,0
3142,3,1,258.2896,0
3143,7,1,145.11043,0
3144,8,1,317.03006,0
3145,5,1,200.83942,0
3146,4,1,290.43903,0
3147,5,1,244.61647,1
3148,2,1,358.95828,0
3149,5,1,256.21448,0
3150,6,1,265.86548,0
3151,5,1,363.40454,0
3152,3,1,363.6554,1
3153,6,1,311.55334,1
3154,7,1,278.9106,0
3155,4,1,207.6553,0
3156,1,1,125.29387,0
3157,7,1,219.87334,0
3158,1,1,127.89104,0
3159,5,1,182.04547,0
3160,2,1,255.29272,0
3161,3,1,294.6697,0
3162,6,1,213.30392,0
3163,3,1,274.0865,0
3164,1,1,219.4748,0
3165,4,1,268.74472,0
3166,2,1,406.60474,1
3167,6,1,199.74191,0
3168,7,1,205.95152,0
3169,4,1,306.7178,1
3170,3,1,283.81656,0
3171,8,1,258.58142,0
3172,0,1,182.40129,1
3173,6,1,185.0651,0
3174,2,1,300.56693,0
3175,1,1,94.98654,0
3176,6,1,426.29578,0
3177,5,1,281.18274,0
3178,3,1,211.71002,0
3179,9,1,299.8234,0
3180,1,1,122.40211,0
3181,9,1,275.43314,0
3182,3,1,292.39572,0
3183,2,1,166.62984,0
3184,1,1,95.63235,0
3185,8,1,291.4235,0
3186,4,1,330.42545,1
3187,4,1,170.854,0
3188,6,1,163.94357,0
3189,5,1,409.23563,0
3190,8,1,361.30692,0
3191,6,1,238.38017,0
3192,9,1,171.11615,0
3193,7,1,149.62325,0
3194,7,1,223.44127,0
3195,8,1,325.1909,0
3196,6,1,272.40878,0
3197,9,1,253.20001,0
3198,7,1,180.26689,0
3199,3,1,130.9676,0
3200,9,1,279.58997,0
3201,4,1,270.4632,0
3202,0,1,423.4481,0
3203,5,1,229.09564,0
3204,4,1,312.57135,0
3205,6,1,208.31566,0
3206,4,1,323.61746,1
3207,1,1,91.90936,0
3208,2,1,246.88632,0
3209,3,1,286.79678,1
3210,0,1,395.6129,1
3211,0,1,364.95047,1
3212,2,1,305.71658,0
3213,6,1,341.65054,1
3214,6,1,380.6334,1
3215,5,1,249.56598,0
3216,7,1,230.25461,0
3217,0,1,254.03653,0
3218,8,1,270.2018,0
3219,6,1,206.51646,0
3220,4,1,225.96535,0
3221,7,1,207.26685,0
3222,9,1,256.7298,0
3223,0,1,265.94247,1
3224,7,1,244.48491,0
3225,3,1,291.26672,0
3226,4,1,163.15219,0
3227,2,1,275.823,0
3228,1,1,119.66364,0
3229,8,1,292.50415,0
3230,8,1,377.67377,0
3231,5,1,286.04257,0
3232,9,1,395.00534,0
3233,2,1,336.39703,0
3234,7,1,254.34845,0
3235,1,1,122.3796,0
3236,8,1,294.2362,0
3237,8,1,271.16675,0
3238,8,1,312.6967,0
3239,2,1,187.65652,0
3240,7,1,222.02647,0
3241,6,1,222.2291,0
3242,0,1,194.49802,1
3243,1,1,105.73184,0
3244,2,1,292.9306,0
3245,7,1,119.79868,0
3246,1,1,107.23192,0
3247,0,1,239.46683,0
3248,8,1,257.4959,0
3249,3,1,196.96596,1
3250,6,1,202.9171,1
3251,0,1,183.02567,0
3252,5,1,286.3325,0
3253,3,1,217.19409,1
3254,6,1,301.10788,0
3255,2,1,302.67017,0
3256,8,1,241.16077,0
3257,7,1,146.85913,0
3258,0,1,339.285,1
3259,1,1,110.749535,0
3260,4,1,291.84094,1
3261,2,1,324.3809,0
3262,1,1,97.682205,0
3263,1,1,90.42932,0
3264,4,1,273.1573,0
3265,4,1,204.31218,0
3266,4,1,216.40059,1
3267,4,1,239.89305,0
3268,7,1,161.93318,0
3269,1,1,108.516754,0
3270,6,1,199.32101,0
3271,2,1,259.18365,0
3272,9,1,224.20381,0
3273,9,1,286.04803,0
3274,0,1,452.62695,0
3275,0,1,236.79947,0
3276,1,1,151.75217,0
3277,8,1,175.33635,0
3278,8,1,242.08148,0
3279,4,1,206.86319,0
3280,3,1,293.29187,0
3281,4,1,323.9254,0
3282,2,1,239.37708,0
3283,0,1,421.8155,0
3284,6,1,250.5955,0
3285,1,1,141.0155,0
3286,6,1,273.58105,0
3287,1,1,130.8448,0
3288,2,1,380.33713,0
3289,2,1,345.93967,0
3290,2,1,261.82336,0
3291,1,1,101.05251,0
3292,2,1,316.5466,1
3293,3,1,222.80927,1
3294,7,1,152.49422,0
3295,8,1,274.3073,1
3296,1,1,134.43701,0
3297,0,1,309.43802,0
3298,0,1,280.5733,0
3299,2,1,346.84366,0
3300,1,1,94.76819,0
3301,6,1,369.43912,1
3302,6,1,346.32822,0
3303,0,1,256.6459,0
3304,1,1,136.09055,0
3305,6,1,247.04303,0
3306,2,1,212.40936,0
3307,5,1,228.40256,0
3308,1,1,127.36701,0
3309,7,1,157.29944,0
3310,4,1,347.44653,1
3311,8,1,309.33438,0
3312,2,1,224.05426,0
3313,1,1,104.78516,0
3314,4,1,260.0685,0
3315,3,1,268.10565,0
3316,8,1,365.7732,0
3317,3,1,187.47571,0
3318,9,1,201.10347,0
3319,9,1,277.46667,1
3320,4,1,260.02505,1
3321,8,1,320.03198,0
3322,3,1,255.22041,1
3323,4,1,313.88733,1
3324,7,1,236.91296,0
3325,2,1,297.9626,0
3326,7,1,291.4981,0
3327,5,1,343.39923,1
3328,7,1,305.2387,0
3329,0,1,298.43365,0
3330,4,1,321.10556,1
3331,3,1,262.78287,0
3332,3,1,256.58127,0
3333,2,1,279.6625,0
3334,6,1,153.36871,0
3335,7,1,191.60312,0
3336,6,1,202.10458,0
3337,0,1,172.0672,0
3338,0,1,332.14706,1
3339,6,1,408.54596,0
3340,7,1,218.39276,0
3341,7,1,162.19989,0
3342,0,1,237.4672,0
3343,5,1,306.33362,0
3344,5,1,306.29767,1
3345,8,1,299.9609,0
3346,1,1,135.38425,0
3347,0,1,390.0795,1
3348,7,1,323.31143,0
3349,0,1,285.01205,0
3350,2,1,233.15948,0
3351,8,1,314.50708,0
3352,1,1,128.40558,0
3353,5,1,334.65332,0
3354,0,1,272.21698,0
3355,8,1,242.34972,1
3356,8,1,275.15958,0
3357,0,1,346.24756,1
3358,3,1,306.00702,1
3359,2,1,301.8854,0
3360,7,1,333.01108,0
3361,7,1,252.59056,0
3362,2,1,260.62762,1
3363,6,1,240.67676,0
3364,4,1,263.75525,0
3365,7,1,226.04303,0
3366,5,1,214.41814,0
3367,5,1,167.97107,0
3368,5,1,251.02061,0
3369,2,1,251.52354,0
3370,9,1,319.67792,0
3371,2,1,206.0083,0
3372,8,1,298.31628,1
3373,4,1,305.21625,0
3374,6,1,264.09592,0
3375,8,1,263.85947,0
3376,6,1,235.58041,0
3377,5,1,343.85776,0
